"740","2015-01-22 19:24:54","5","El Mercurio S.A.P.","2","Changed pcentsociedadcontroladora.","16","1"
"741","2015-01-22 19:27:29","168","El Nuevo Oriente","1",,"36","1"
"742","2015-01-22 19:29:10","21","Francisco Puga Vergara","1",,"7","1"
"743","2015-01-22 19:31:00","4","Sociedad de Responsabilidad Limitada","1",,"14","1"
"744","2015-01-22 19:32:14","10","Antonio Puga y Cía Ltda.","1",,"16","1"
"745","2015-01-22 19:32:37","7","Publicidad e Imprenta","3",,"12","1"
"746","2015-01-22 20:53:34","4","Página en Wikipedia Diario El Día","1",,"25","1"
"747","2015-01-22 20:55:15","230","El Día","2","Changed tipo, pagado_gratuito, genero, inicioyear, periodicidad, direccion, sitioweb, director, propietario, fuentepropiedad, circulacion, region, tiraje, infotiraje and fuentetiraje.","17","1"
"748","2015-01-23 05:07:02","1","Norma Constitucional","1",,"45","1"
"749","2015-01-23 05:14:31","2","Ley","1",,"45","1"
"750","2015-01-23 05:17:51","1","Regulacion object","1",,"46","1"
"751","2015-01-23 05:26:23","22","Verónica Montero Aguilera","1",,"7","1"
"752","2015-01-23 05:27:09","23","Rodrigo Prado Lira","1",,"7","1"
"753","2015-01-23 05:29:53","11","Sociedad Periodística Araucanía","1",,"16","1"
"754","2015-01-23 05:32:55","293","El Diario Austral Región de Los Ríos","2","Changed medio, tipo, pagado_gratuito, genero, inicioyear, periodicidad, direccion, sitioweb, director, gerentegeneral and propietario.","17","1"
"755","2015-01-23 05:33:34","293","El Diario Austral Región de Los Ríos","2","Changed fuentepropiedad.","17","1"
"756","2015-01-23 05:36:19","198","La Hora","2","Changed tipo, pagado_gratuito and genero.","17","1"
"757","2015-01-23 05:51:06","12","Diariosenred.com","1",,"16","1"
"758","2015-01-23 05:51:39","71","Red Arica","1",,"23","1"
"759","2015-01-23 05:57:53","24","Patricio Huaiquín M.","1",,"7","1"
"760","2015-01-23 06:02:59","13","Sociedad Inet Televisión Digital Limitada","1",,"16","1"
"761","2015-01-23 06:04:29","5","Portal Chile Proveedores","1",,"25","1"
"762","2015-01-23 06:14:39","24","Patricio Huaiquín Montalva","2","Changed ejecutivo.","7","1"
"763","2015-01-23 06:15:55","10","IX Región de la Araucanía","1",,"10","1"
"764","2015-01-23 06:17:53","11","IVX Región de Los Ríos","1",,"10","1"
"765","2015-01-23 06:18:11","11","XIV Región de Los Ríos","2","Changed region.","10","1"
"766","2015-01-23 06:18:41","12","X Región de Los Lagos","1",,"10","1"
"767","2015-01-23 06:18:59","13","XI Región de Aysén","1",,"10","1"
"768","2015-01-23 06:19:24","14","VII Región del Maule","1",,"10","1"
"769","2015-01-23 06:19:56","15","XII Región de Magallanes","1",,"10","1"
"770","2015-01-23 06:20:49","27","TVINET Televisión Digital","2","Changed medio, tipo, genero, direccion, sitioweb, director, propietario, fuentepropiedad, cobertura and region.","21","1"
"771","2015-01-23 06:24:21","27","TvInet Televisión Digital","2","Changed medio and inicioyear.","21","1"
"772","2015-01-23 06:26:55","27","TvInet Televisión Digital","2","No fields changed.","21","1"
"773","2015-01-23 06:31:13","25","Natalia Arcaya Bakit","1",,"7","1"
"774","2015-01-23 06:33:15","26","Pucón T.V.","2","Changed medio, tipo, genero, inicioyear, direccion, sitioweb, director, cobertura and comuna.","21","1"
"775","2015-01-23 06:52:32","14","Broadcasting & Telecomunicaciones Limitada","1",,"16","1"
"776","2015-01-23 06:56:17","25","Tele Angol","2","Changed tipo, genero, direccion, sitioweb, propietario, cobertura and comuna.","21","1"
"777","2015-01-23 06:58:59","1","Música y Noticias","1",,"18","1"
"778","2015-01-23 07:03:14","110","Radio Caramelo","1",,"19","1"
"779","2015-01-23 07:05:01","2","Universitaria","1",,"18","1"
"780","2015-01-23 07:06:42","109","Universidad del Bío Bío ","2","Changed genero, frecuencia, inicioyear, direccion and sitioweb.","19","1"
"781","2015-01-24 19:38:41","16","Emol","2","Changed sitioweb and asociadoaescrito.","23","1"
"782","2015-01-25 23:22:53","143","Boyacá 7 Días","2","Changed medio and pagado_gratuito.","36","1"
"783","2015-01-25 23:47:07","169","El Periódico","1",,"36","1"
"784","2015-01-25 23:48:55","169","El Periódico","2","Changed direccion and telefono.","36","1"
"785","2015-01-25 23:59:04","170","El Periódico Deportivo","1",,"36","1"
"786","2015-01-25 23:59:58","106","El Tiempo Bucaramanga","3",,"36","1"
"787","2015-01-25 23:59:58","140","El Tiempo Cali","3",,"36","1"
"788","2015-01-25 23:59:58","102","El Tiempo Manizales","3",,"36","1"
"789","2015-01-25 23:59:58","94","El Tiempo Medellín","3",,"36","1"
"790","2015-01-26 00:00:23","99","El Tiempo Barranquilla","3",,"36","1"
"791","2015-01-26 00:25:59","111","El Universal","2","Changed pagado_gratuito.","36","1"
"792","2015-01-26 00:26:22","146","Entérese","3",,"36","1"
"793","2015-01-26 00:44:25","171","Extra Boyacá","1",,"36","1"
"794","2015-01-26 01:08:54","128","Proclama del Cauca","3",,"36","1"
"795","2015-01-26 01:09:15","144","Puente Boyacense","3",,"36","1"
"796","2015-01-26 01:11:03","110","Q´hubo Barrancabermeja","2","Changed medio and pagado_gratuito.","36","1"
"797","2015-01-26 01:14:06","93","Roberto Vargas Galvis","1",,"26","1"
"798","2015-01-26 01:16:23","172","Q´hubo Cúcuta","1",,"36","1"
"799","2015-01-26 01:21:49","173","Revista 15 Minutos","1",,"36","1"
"800","2015-01-26 13:38:46","12","Cultura","1",,"28","1"
"801","2015-01-26 13:51:13","174","Revista Arcadia","1",,"36","1"
"802","2015-01-26 13:51:39","174","Revista Arcadia","2","Changed inicioyear.","36","1"
"803","2015-01-26 13:52:18","174","Revista Arcadia","2","Changed inicioyear.","36","1"
"804","2015-01-26 13:52:35","172","Q´hubo Cúcuta","2","Changed inicioyear.","36","1"
"805","2015-01-26 13:53:28","164","Ambito Jurídico","2","Changed inicioyear.","36","1"
"806","2015-01-26 13:53:44","169","El Periódico","2","Changed inicioyear.","36","1"
"807","2015-01-26 13:53:53","165","Choco 7 días","2","Changed inicioyear.","36","1"
"808","2015-01-26 13:54:07","170","El Periódico Deportivo","2","Changed inicioyear.","36","1"
"809","2015-01-26 13:54:27","171","Extra Boyacá","2","Changed inicioyear.","36","1"
"810","2015-01-26 13:54:49","173","Revista 15 Minutos","2","Changed inicioyear.","36","1"
"811","2015-01-26 13:55:52","158","Revista Soho","2","Changed pagado_gratuito and inicioyear.","36","1"
"812","2015-01-26 13:58:43","13","Entrevistas","1",,"28","1"
"813","2015-01-26 14:04:40","94","Fernando Gómez Echeverri","1",,"26","1"
"814","2015-01-26 14:05:35","175","Revista Bocas","1",,"36","1"
"815","2015-01-26 14:15:40","88","Revista Dinero","2","Changed pagado_gratuito, direccion, director, propietario, lectoria and telefono.","36","1"
"816","2015-01-26 14:20:57","95","Mario Jursich","1",,"26","1"
"817","2015-01-26 14:22:03","176","El Malpensante","1",,"36","1"
"818","2015-01-26 14:27:36","96","Diego León Giraldo","1",,"26","1"
"819","2015-01-26 14:27:56","177","Revista Elenco","1",,"36","1"
"820","2015-01-26 14:35:04","97","Olga Viviana Guerrero Campo","1",,"26","1"
"821","2015-01-26 14:36:12","178","Jet Set","1",,"36","1"
"822","2015-01-26 14:36:56","178","Jet Set","2","No fields changed.","36","1"
"823","2015-01-26 14:39:14","87","Revista Semana","2","Changed pagado_gratuito, lectoria, telefono, observaciones and check.","36","1"
"824","2015-01-26 14:40:21","174","Revista Arcadia","2","No fields changed.","36","1"
"825","2015-01-26 14:41:37","88","Revista Dinero","2","No fields changed.","36","1"
"826","2015-01-26 14:46:35","80","El Espectador","2","Changed pagado_gratuito and propietario.","36","1"
"827","2015-01-26 14:50:11","98","Mariangela Rubbini","1",,"26","1"
"828","2015-01-26 14:50:19","179","Shock","1",,"36","1"
"829","2015-01-26 14:53:51","158","Revista Soho","2","Changed director.","36","1"
"830","2015-01-26 15:05:02","158","Soho","2","Changed medio, inicioyear, periodicidad, direccion, propietario, asociadoamediodigital and telefono.","36","1"
"831","2015-01-26 15:08:56","180","El Extra, Semanario Popular","1",,"36","1"
"832","2015-01-26 15:10:06","180","El Extra, Semanario Popular","2","Changed circulacion and region.","36","1"
"833","2015-01-26 15:19:39","99","Carlos Lozano Guillen","1",,"26","1"
"834","2015-01-26 15:21:25","166","Semanario Voz","2","Changed inicioyear, direccion, director and telefono.","36","1"
"835","2015-01-26 15:27:08","181","Siglo 21","1",,"36","1"
"836","2015-01-26 15:30:41","182","Sur Noticias","1",,"36","1"
"837","2015-01-26 15:30:58","182","Sur Noticias","2","Changed inicioyear.","36","1"
"838","2015-01-26 15:31:24","121","Vea Pues","3",,"36","1"
"839","2015-01-26 15:34:57","183","The Archipielago Press","1",,"36","1"
"840","2015-01-26 16:33:03","44","Cadena Súper","1",,"35","1"
"841","2015-01-26 16:34:37","186","La Superestación ","2","Changed medio, genero, frecuencia and propietario.","38","1"
"842","2015-01-26 16:37:43","186","La Superestación ","2","Changed cobertura and region.","38","1"
"843","2015-01-26 16:49:06","200","Caracol Radio Cauca","1",,"38","1"
"844","2015-01-26 16:50:04","201","Caracol Radio Chocó","1",,"38","1"
"845","2015-01-26 16:52:01","202","Caracol Radio San Andrés","1",,"38","1"
"846","2015-01-26 16:52:17","202","Caracol Radio San Andrés","2","Changed region.","38","1"
"847","2015-01-26 16:58:44","100","Hamilton Daza Gutiérrez","1",,"26","1"
"848","2015-01-26 17:02:57","203","Cardenal Stereo","1",,"38","1"
"849","2015-01-26 17:13:06","204","Ecos del Atrato","1",,"38","1"
"850","2015-01-26 17:17:22","205","Caracol Radio Yopal","1",,"38","1"
"851","2015-01-26 17:25:31","206","El Sol Medellín RCN Radio","1",,"38","1"
"852","2015-01-26 18:52:28","207","Violeta Stereo","1",,"38","1"
"853","2015-01-26 18:58:07","208","Guajira Estéreo","1",,"38","1"
"854","2015-01-26 19:02:38","209","La Voz de Yopal","1",,"38","1"
"855","2015-01-26 19:15:48","45","Todelar Radio","1",,"35","1"
"856","2015-01-26 19:17:17","210","La X","1",,"38","1"
"857","2015-01-26 19:21:52","211","Olímpica Stereo Ibagué","1",,"38","1"
"858","2015-01-26 19:30:50","190","Radio Súper Cali","2","Changed medio, genero, frecuencia, sitioweb, propietario, cobertura and ciudad.","38","1"
"859","2015-01-26 19:34:27","212","Radio Súper Popayán","1",,"38","1"
"860","2015-01-26 19:37:43","213","RCN La Radio San Andrés","1",,"38","1"
"861","2015-01-26 19:45:22","214","Rumba","1",,"38","1"
"862","2015-01-26 19:48:20","194","Tolima FM Stereo","2","Changed medio.","38","1"
"863","2015-01-26 19:54:05","215","Tropicana","1",,"38","1"
"864","2015-01-26 19:54:46","174","Todelar ","3",,"38","1"
"865","2015-01-26 19:56:50","216","Tropicana Medellín","1",,"38","1"
"866","2015-01-26 19:58:53","101","Radiopolis","1",,"26","1"
"867","2015-01-26 20:00:42","217","Vibra Bogotá","1",,"38","1"
"868","2015-01-26 20:02:12","46","Radiopolis","1",,"35","1"
"869","2015-01-26 20:02:18","217","Vibra Bogotá","2","Changed director and propietario.","38","1"
"870","2015-01-26 22:56:37","6","Juvenil","1",,"39","1"
"871","2015-01-26 23:00:36","102","Lennart Eliseo Rodríguez Lozano","1",,"26","1"
"872","2015-01-26 23:58:53","29","Canal TR3CE","1",,"40","1"
"873","2015-01-26 23:59:55","9","Telecafe ","2","Changed cobertura and region.","40","1"
"874","2015-01-27 00:00:59","14","Canal El Tiempo","2","Changed genero.","40","1"
"875","2015-01-27 00:05:32","7","Religioso","1",,"39","1"
"876","2015-01-27 00:09:29","30","Telesantiago","1",,"40","1"
"877","2015-01-27 00:21:34","31","TV Cinco Monteria","1",,"40","1"
"878","2015-01-27 00:27:36","103","Waldir Albeiro Ochoa Jimenez","1",,"26","1"
"879","2015-01-27 00:28:12","32","Telemedellín","1",,"40","1"
"880","2015-01-27 00:37:19","33","Cejes Vallevisión","1",,"40","1"
"881","2015-01-27 00:39:34","104","Ángel Flórez León","1",,"26","1"
"882","2015-01-27 00:40:17","33","Cejes Vallevisión","2","Changed gerentegeneral.","40","1"
"883","2015-01-27 00:56:59","105","Ángel Rodríguez Bermúdez Vitalicio","1",,"26","1"
"884","2015-01-27 00:58:38","34","ABN TV","1",,"40","1"
"885","2015-01-27 01:09:55","106","Claudia Patricia Torres Navarro","1",,"26","1"
"886","2015-01-27 01:12:07","35","ATN Televisión","1",,"40","1"
"887","2015-01-27 02:02:43","36","Canal TVC","1",,"40","1"
"888","2015-01-27 02:13:16","37","Canal DC TV","1",,"40","1"
"889","2015-01-27 02:13:55","36","Canal TVC","2","Changed inicioyear.","40","1"
"890","2015-01-27 02:23:45","107","Andrea Laudicina","1",,"26","1"
"891","2015-01-27 02:24:49","38","Hogar Televisión","1",,"40","1"
"892","2015-01-27 02:35:38","39","Canal 2 de Yopal","1",,"40","1"
"893","2015-01-27 02:58:15","19","Teleamiga ","2","Changed tipo, genero, direccion, cobertura, region, ciudad and telefono.","40","1"
"894","2015-01-27 03:15:40","40","Cali TV","1",,"40","1"
"895","2015-01-27 03:22:29","41","Tele Vid","1",,"40","1"
"896","2015-01-27 13:47:16","42","TeleUnidad","1",,"40","1"
"897","2015-01-27 13:59:08","43","CMB Televisión","1",,"40","1"
"898","2015-01-27 14:07:36","44","HSB Televisión","1",,"40","1"
"899","2015-01-27 14:16:27","45","Uniautónoma Televisión","1",,"40","1"
"900","2015-01-27 14:33:09","46","UdeC TV","1",,"40","1"
"901","2015-01-27 14:38:45","25","Enlace Televisión","3",,"40","1"
"902","2015-01-27 14:38:45","24","Opanoticias","3",,"40","1"
"903","2015-01-27 14:38:45","23","Notivisión Popayán ","3",,"40","1"
"904","2015-01-27 14:38:45","22","Canal CNC Arauca","3",,"40","1"
"905","2015-01-27 14:38:45","21","Canal CNC Pasto","3",,"40","1"
"906","2015-01-27 14:38:45","20","Canal CNC Estrella Television","3",,"40","1"
"907","2015-01-27 14:39:40","8","Cultural","1",,"39","1"
"908","2015-01-27 14:42:24","47","Telepasto","1",,"40","1"
"909","2015-01-27 14:52:13","48","Canal Universitario","1",,"40","1"
"910","2015-01-27 14:58:52","108","Johana Jaramillo Palacio","1",,"26","1"
"911","2015-01-27 14:58:58","49","Canal U. Canal Universitario de Antioquia. ","1",,"40","1"
"912","2015-01-27 15:08:02","3","CM& Noticias ","3",,"40","1"
"913","2015-01-27 16:15:32","62","A la Luz Pública.com","3",,"42","1"
"914","2015-01-27 16:16:11","59","Agenda Propia.com","3",,"42","1"
"915","2015-01-27 16:19:34","67","El diario del Llano.com","3",,"42","1"
"916","2015-01-27 16:22:30","55","El Isleño","3",,"42","1"
"917","2015-01-27 16:22:30","58","El Líder","3",,"42","1"
"918","2015-01-27 16:22:30","49","El Mundo.com","3",,"42","1"
"919","2015-01-27 16:23:09","47","Excelsio.co","3",,"42","1"
"920","2015-01-27 16:25:25","44","La Otra Orilla. co","3",,"42","1"
"921","2015-01-27 16:26:36","23","Liga Postobon.com.co","3",,"42","1"
"922","2015-01-27 16:26:36","52","Mario en tu radio.com","3",,"42","1"
"923","2015-01-27 16:26:36","63","Mi Putumayo.com","3",,"42","1"
"924","2015-01-27 16:27:28","51","Noticias de Villavicencio.com","3",,"42","1"
"925","2015-01-27 16:28:30","66","Prensa Libre Casanare.com","3",,"42","1"
"926","2015-01-27 16:30:09","45","Revista Sole.com","3",,"42","1"
"927","2015-01-27 16:30:09","56","San Andrés Hoy","3",,"42","1"
"928","2015-01-27 16:30:09","54","Soy de Buenaventura.com","3",,"42","1"
"929","2015-01-27 16:30:09","65","TeleOrinoco Noticias.com","3",,"42","1"
"930","2015-01-27 16:30:09","46","Tras la Cola de la Rata.com","3",,"42","1"
"931","2015-01-27 16:30:09","64","Tumacopopolo","3",,"42","1"
"932","2015-01-27 16:30:09","14","Vanguardia.com","3",,"42","1"
"933","2015-01-27 16:30:51","61","Periodico Virtual.com","3",,"42","1"
"934","2015-01-27 16:36:53","109","Ignacio Greiffenstein","1",,"26","1"
"935","2015-01-27 16:37:53","71","Kien & Ke","1",,"42","1"
"936","2015-01-27 16:40:06","60","Diario del Huila","3",,"42","1"
"937","2015-01-27 16:40:06","48","Diario del Otún.com.co","3",,"42","1"
"938","2015-01-27 16:53:02","97","Diario ADN Barranquilla","3",,"36","1"
"939","2015-01-27 16:53:13","163","ADN Barranquilla","2","Changed sitioweb.","36","1"
"940","2015-01-27 17:19:25","184","Q´hubo Bogotá","1",,"36","1"
"941","2015-01-27 17:21:16","159","Revista Motor","3",,"36","1"
"942","2015-01-27 17:26:05","185","Prensa Libre Casanare","1",,"36","1"
"943","2015-01-27 17:28:28","186","Revista TV y Novelas","1",,"36","1"
"944","2015-01-27 17:34:17","187","La Nación","1",,"36","1"
"945","2015-01-27 22:13:27","110","Alfonso Ospina","1",,"26","1"
"946","2015-01-27 22:15:50","188","Colprensa","1",,"36","1"
"947","2015-01-27 22:36:30","189","Diario Extra Putumayo","1",,"36","1"
"948","2015-01-27 22:40:32","190","Extra Bogotá","1",,"36","1"
"949","2015-01-27 22:42:42","191","TV y Novelas","1",,"36","1"
"950","2015-01-28 03:32:40","134","Llano 7 Días","2","Changed medio and pagado_gratuito.","36","1"
"951","2015-01-28 03:40:36","186","Revista TV y Novelas","3",,"36","1"
"952","2015-01-28 05:49:37","1","Director","1",,"53","1"
"953","2015-01-28 05:49:39","297","HoyxHoy","2","Added Cargo Ejectutivo ""CargoEjecutivo object"".","17","1"
"954","2015-01-28 05:52:51","7","Empresa Periodística El Norte S.A.","2","Added porcentaje propietario ""PorcentajePropietario object"".","16","1"
"955","2015-01-28 05:53:36","8","Medios Regionales","2","Changed controlador.","15","1"
"956","2015-01-28 05:55:00","6","Memoria Canal 13 - Año 2013","1",,"25","1"
"957","2015-01-28 06:01:27","17","Inversiones Canal 13 SpA","1",,"16","1"
"958","2015-01-28 06:02:26","2","Director Ejecutivo","1",,"53","1"
"959","2015-01-28 06:02:28","4","Canal 13","2","Changed propietario and fuentepropiedad. Added Cargo Ejectutivo ""CargoEjecutivo object"".","21","1"
"960","2015-01-28 06:05:18","9","Andrónico Luksic Craig","1",,"15","1"
"961","2015-01-28 06:05:25","5","Inversiones Consolidadas","2","Changed controlador and presidentedirectorio.","15","1"
"962","2015-01-28 06:06:07","9","Andrónico Luksic Craig","2","Changed tiposociedad, rutsociedad and paissocio.","15","1"
"963","2015-01-28 06:09:22","3","Gerente","1",,"53","1"
"964","2015-01-28 06:09:55","4","Representante Legal","1",,"53","1"
"965","2015-01-28 06:09:58","294","La Estrella de Arica","2","Added Cargo Ejectutivo ""CargoEjecutivo object"". Added Cargo Ejectutivo ""CargoEjecutivo object"". Added Cargo Ejectutivo ""CargoEjecutivo object"".","17","1"
"966","2015-01-28 06:11:07","294","La Estrella de Arica","2","No fields changed.","17","1"
"967","2015-01-28 06:32:14","72","Soy Arica","1",,"23","1"
"968","2015-01-28 06:32:35","72","Soy Arica","2","No fields changed.","23","1"
"969","2015-01-28 06:35:59","72","Soy Arica","2","Changed asociadoaescrito and asociadoamediodigital.","23","1"
"970","2015-01-28 06:36:13","72","Soy Arica","2","No fields changed.","23","1"
"971","2015-01-28 06:38:59","72","Soy Arica","2","No fields changed.","23","1"
"972","2015-01-28 06:39:58","18","Sociedad Periodística Araucanía S.A.","1",,"16","1"
"973","2015-01-28 06:40:59","26","Víctor Hugo Palma Pérez","1",,"7","1"
"974","2015-01-28 06:41:26","27","Roberto Vega Carrasco","1",,"7","1"
"975","2015-01-28 06:48:41","281","La Estrella de Chiloé","2","Changed tipo, pagado_gratuito, genero, inicioyear, periodicidad, propietario, circulacion, region, comuna, tiraje, infotiraje and fuentetiraje. Added Cargo Ejectutivo ""CargoEjecutivo object"". Added Cargo Ejectutivo ""CargoEjecutivo object"". Added Cargo Ejectutivo ""CargoEjecutivo object"".","17","1"
"976","2015-01-28 06:49:37","281","La Estrella de Chiloé","2","Changed sitioweb.","17","1"
"977","2015-01-28 06:52:10","281","La Estrella de Chiloé","2","Changed direccion.","17","1"
"978","2015-01-28 06:53:18","269","La Estrella de Concepción","2","Changed tipo, pagado_gratuito, genero, periodicidad and sitioweb.","17","1"
"979","2015-01-28 07:05:34","29","Positiva FM ","2","Changed sitioweb, propietario and asociadoaescrito.","19","1"
"980","2015-01-28 13:37:55","6","Memoria Canal 13 - Año 2013","2","Changed linkfuente.","25","1"
"981","2015-01-28 13:43:28","7","Amarillas.com","1",,"25","1"
"982","2015-01-28 15:17:00","1","Diego Fernando Barrero Castañeda","1",,"27","1"
"983","2015-01-28 15:17:31","111","Diego Fernando Barrero Castañeda","1",,"26","1"
"984","2015-01-28 16:13:24","164","Ambito Jurídico","2","Changed direccion.","36","1"
"985","2015-01-29 01:47:34","296","Sol de Arica","3",,"17","1"
"986","2015-01-29 01:52:47","295","El Chinchorro","3",,"17","1"
"987","2015-01-29 02:17:47","292","El Fortín del Estrecho","3",,"17","1"
"988","2015-01-29 02:43:15","28","Carlos Skarmeta Oyarzún","1",,"7","1"
"989","2015-01-29 02:44:00","29","Juan Ignacio Ortíz Reyes","1",,"7","1"
"990","2015-01-29 02:44:14","5","Editor General","1",,"53","1"
"991","2015-01-29 02:46:19","19","Patagónica Publicaciones S.A.","1",,"16","1"
"992","2015-01-29 03:06:09","8","Página en Wikipedia Diario El Pingüino","1",,"25","1"
"993","2015-01-29 04:01:49","19","Mauricio Vidal Guerra","1",,"8","1"
"994","2015-01-29 04:04:48","30","Mauricio Vidal Guerra","1",,"7","1"
"995","2015-01-29 04:05:41","291","El Pingüino","2","Changed tipo, pagado_gratuito, genero, inicioyear, periodicidad, direccion, sitioweb, propietario, fuentepropiedad, circulacion, region, lectoria and fuentelectoria. Added Cargo Ejectutivo ""CargoEjecutivo object"". Added Cargo Ejectutivo ""CargoEjecutivo object"". Added Cargo Ejectutivo ""CargoEjecutivo object"".","17","1"
"996","2015-01-29 04:09:25","19","Patagónica Publicaciones S.A.","2","Changed rutpropietario and sectores.","16","1"
"997","2015-01-29 04:09:34","293","El Diario Austral Región de Los Ríos","2","Changed circulacion and region.","17","1"
"998","2015-01-29 04:11:21","22","Verónica Moreno Aguilera","2","Changed ejecutivo.","7","1"
"999","2015-01-29 04:21:54","73","Valdivia Capital","1",,"23","1"
"1000","2015-01-29 04:22:40","111","Signos","1",,"19","1"
"1001","2015-01-29 04:26:44","293","El Diario Austral Región de Los Ríos","2","Changed tiraje, infotiraje and fuentetiraje. Added Cargo Ejectutivo ""CargoEjecutivo object"". Added Cargo Ejectutivo ""CargoEjecutivo object"".","17","1"
"1002","2015-01-29 04:27:11","294","La Estrella de Arica","2","Changed region.","17","1"
"1003","2015-01-29 04:30:09","293","El Diario Austral Región de Los Ríos","2","Changed comuna.","17","1"
"1004","2015-01-29 04:30:56","281","La Estrella de Chiloé","2","Changed fuentepropiedad.","17","1"
"1005","2015-01-29 04:34:02","269","La Estrella de Concepción","2","Changed circulacion, region, comuna, tiraje, infotiraje and fuentetiraje.","17","1"
"1006","2015-01-29 04:35:27","20","Diario El Sur S.A.","1",,"16","1"
"1007","2015-01-29 04:36:18","31","Felipe Saavedra Arellano","1",,"7","1"
"1008","2015-01-29 04:37:18","290","El Magallanes","2","No fields changed.","17","1"
"1009","2015-01-29 05:07:07","269","La Estrella de Concepción","2","No fields changed.","17","1"
"1010","2015-01-30 20:37:57","188","Colprensa","2","Changed tipo.","36","1"
"1011","2015-01-30 20:45:25","112","José Dil Gutiérrez","1",,"26","1"
"1012","2015-01-30 20:46:04","113","Mónica Marcela Gutiérrez","1",,"26","1"
"1013","2015-01-30 20:46:26","192","El Mirador","1",,"36","1"
"1014","2015-02-03 16:06:04","173","Blu Radio ","2","Changed propietario.","38","1"
"1015","2015-02-03 16:07:29","215","Tropicana","2","Changed propietario.","38","1"
"1016","2015-02-03 16:11:17","176","Candela Stereo","2","Changed propietario.","38","1"
"1017","2015-02-03 16:15:49","173","Blu Radio ","2","No fields changed.","38","1"
"1018","2015-02-03 16:37:13","134","Llano 7 Días","3",,"36","1"
"1019","2015-02-04 18:19:55","3","Domingo","1",,"13","1"
"1020","2015-02-04 18:22:54","21","Empresa de Publicaciones La Prensa Austral Ltda.","1",,"16","1"
"1021","2015-02-04 18:28:11","32","Francisco Karelovic Car","1",,"7","1"
"1022","2015-02-04 18:28:53","33","Jorge Babarovic Novakovic","1",,"7","1"
"1023","2015-02-04 18:29:08","290","El Magallanes","2","Changed tipo, pagado_gratuito, genero, inicioyear, periodicidad, direccion, propietario, fuentepropiedad, circulacion, region, tiraje, infotiraje and fuentetiraje. Added Cargo Ejectutivo ""CargoEjecutivo object"". Added Cargo Ejectutivo ""CargoEjecutivo object"".","17","1"
"1024","2015-02-04 18:31:23","290","El Magallanes","2","Changed sitioweb.","17","1"
"1025","2015-02-04 18:39:43","4","Lunes a Sábado","1",,"13","1"
"1026","2015-02-04 18:41:30","289","La Prensa Austral","2","Changed tipo, pagado_gratuito, genero, inicioyear, periodicidad, direccion, sitioweb, propietario, fuentepropiedad, circulacion, region, tiraje and fuentetiraje. Added Cargo Ejectutivo ""CargoEjecutivo object"". Added Cargo Ejectutivo ""CargoEjecutivo object"".","17","1"
"1027","2015-02-04 18:42:02","290","El Magallanes","2","Changed asociadoaescrito.","17","1"
"1028","2015-02-04 18:42:30","297","HoyxHoy","2","Changed circulacion and region.","17","1"
"1029","2015-02-04 18:50:46","20","Francisco Karelovic Car","1",,"8","1"
"1030","2015-02-04 18:52:48","10","Estanislao Karelovic","1",,"15","1"
"1031","2015-02-04 18:53:34","9","Página en Wikipedia Diario La Prensa Austral","1",,"25","1"
"1032","2015-02-04 18:54:19","11","Jorge Babarovic Novakovic","1",,"15","1"
"1033","2015-02-04 18:54:48","21","Empresa de Publicaciones La Prensa Austral Ltda.","2","Changed rutpropietario, presidentedirectorio and sectores. Added porcentaje propietario ""PorcentajePropietario object"". Added porcentaje propietario ""PorcentajePropietario object"".","16","1"
"1034","2015-02-04 19:07:57","22","Sociedad Editora y Periodística La Verdad","1",,"16","1"
"1035","2015-02-04 19:08:32","10","Página en Wikipedia Diario El Divisadero","1",,"25","1"
"1036","2015-02-04 19:13:25","21","Eduardo Vera Wandersleben","1",,"8","1"
"1037","2015-02-04 19:13:27","12","Compañía Periodística e ImprentaTamango S.A.","1",,"15","1"
"1038","2015-02-04 19:14:14","11","Revista ANP Nº 40","1",,"25","1"
"1039","2015-02-04 19:16:10","22","Sociedad Editora y Periodística La Verdad","2","Added porcentaje propietario ""PorcentajePropietario object"".","16","1"
"1040","2015-02-04 19:20:52","34","Hugo Araya","1",,"7","1"
"1041","2015-02-04 19:21:16","35","Nancy Puchi","1",,"7","1"
"1042","2015-02-04 19:21:24","288","Diario El Divisadero","2","Changed tipo, pagado_gratuito, genero, inicioyear, periodicidad, direccion, sitioweb, propietario, fuentepropiedad, circulacion and region. Added Cargo Ejectutivo ""CargoEjecutivo object"". Added Cargo Ejectutivo ""CargoEjecutivo object"".","17","1"
"1043","2015-02-04 19:23:33","287","Aysén Domingo","3",,"17","1"
"1044","2015-02-04 19:25:47","36","Gabriela Vicentini Rogel","1",,"7","1"
"1045","2015-02-04 19:26:14","23","Sociedad Periodística de Aysén","1",,"16","1"
"1046","2015-02-04 19:28:57","286","Diario de Aysén","2","Changed tipo, pagado_gratuito, genero, inicioyear, periodicidad, direccion, sitioweb, propietario, fuentepropiedad, circulacion and region. Added Cargo Ejectutivo ""CargoEjecutivo object"".","17","1"
"1047","2015-02-04 19:33:12","284","Dato Sur","3",,"17","1"
"1048","2015-02-04 19:37:05","5","Cada 3 días","1",,"13","1"
"1049","2015-02-04 19:38:45","24","Troya Comunicaciones","1",,"16","1"
"1050","2015-02-04 19:41:55","24","Troya Comunicaciones","2","Changed rutpropietario.","16","1"
